repo,numero,arquivos,linhas_add,linhas_rem,tempo_h,descricao_len,comentarios,participantes,status,reviews
goldbergyoni/nodebestpractices,1055,1,3,3,8.99,0,2,2,merged,1
goldbergyoni/nodebestpractices,1052,90,155,155,162.29,61,0,2,merged,2
goldbergyoni/nodebestpractices,1050,89,1708,0,36.18,0,0,2,merged,1
goldbergyoni/nodebestpractices,1049,41,1918,414,364.73,196,7,3,merged,35
goldbergyoni/nodebestpractices,1047,3,106,0,86.48,0,3,3,merged,6
goldbergyoni/nodebestpractices,1045,1,8,7,4.26,30,0,2,merged,1
goldbergyoni/nodebestpractices,1044,4,10,10,22.85,238,0,2,merged,1
goldbergyoni/nodebestpractices,1042,4,4,0,4.54,398,0,2,merged,1
goldbergyoni/nodebestpractices,1041,2,10,0,2.19,95,0,1,merged,1
goldbergyoni/nodebestpractices,1039,1,1,1,152.43,74,4,4,merged,2
goldbergyoni/nodebestpractices,1037,1,1,1,28.91,0,3,4,merged,1
goldbergyoni/nodebestpractices,1036,132,1064,1064,21.29,311,0,3,merged,1
goldbergyoni/nodebestpractices,1032,1,2,2,5403.02,102,4,4,closed,1
goldbergyoni/nodebestpractices,1031,581,37456,2898,156.04,65,1,24,merged,1
goldbergyoni/nodebestpractices,1029,10,36,36,151.49,1762,3,2,merged,3
goldbergyoni/nodebestpractices,1027,1,1,1,10.46,243,0,2,merged,1
goldbergyoni/nodebestpractices,1026,1,1,1,46.06,0,0,1,merged,1
goldbergyoni/nodebestpractices,1025,28,127,125,13.68,470,0,2,merged,1
goldbergyoni/nodebestpractices,1023,1,1,1,4.37,0,2,2,merged,1
goldbergyoni/nodebestpractices,1019,10,354,11,1455.77,52,2,4,closed,2
goldbergyoni/nodebestpractices,1018,13,78,30,212.06,11,0,2,merged,1
goldbergyoni/nodebestpractices,1016,2,3,3,227.86,96,0,3,merged,2
goldbergyoni/nodebestpractices,1010,1,1,1,5.7,0,3,3,merged,1
goldbergyoni/nodebestpractices,1007,1,1,1,8.19,28,2,3,merged,1
goldbergyoni/nodebestpractices,1006,646,1311,1276,6202.91,0,11,4,closed,5
goldbergyoni/nodebestpractices,1003,1,2,1,4.11,221,2,2,merged,1
goldbergyoni/nodebestpractices,1002,1,13,4,137.88,57,0,2,merged,2
goldbergyoni/nodebestpractices,993,1,2,1,11.19,61,2,2,merged,1
goldbergyoni/nodebestpractices,992,1,1,1,147.03,0,0,1,merged,1
excalidraw/excalidraw,9427,1,0,1,41.86,161,2,2,merged,1
excalidraw/excalidraw,9403,13,571,547,20.11,1397,4,2,merged,6
excalidraw/excalidraw,9399,11,53,16,89.69,123,1,2,merged,1
excalidraw/excalidraw,9393,1,3,3,135.14,0,1,2,merged,1
excalidraw/excalidraw,9389,67,812,925,212.22,1253,3,3,merged,6
excalidraw/excalidraw,9386,2,9,1,6.28,867,4,2,merged,2
excalidraw/excalidraw,9367,2,77,105,363.51,194,5,2,merged,1
excalidraw/excalidraw,9364,7,161,34,99.31,9,3,2,merged,2
excalidraw/excalidraw,9352,5,259,120,194.69,67,2,2,merged,1
excalidraw/excalidraw,9349,1,164,87,17.29,12,2,2,merged,3
excalidraw/excalidraw,9348,1,2,2,10.85,120,2,2,merged,1
excalidraw/excalidraw,9347,5,73,44,17.68,12,2,2,merged,7
excalidraw/excalidraw,9333,5,259,12,107.74,205,3,2,merged,4
excalidraw/excalidraw,9330,12,94,58,3.59,0,2,2,merged,1
excalidraw/excalidraw,9329,2,39,120,8.67,258,4,2,merged,1
excalidraw/excalidraw,9321,3,15,27,1.0,63,2,1,merged,1
excalidraw/excalidraw,9299,1,38,38,43.44,0,2,2,merged,1
excalidraw/excalidraw,9298,8,49,78,382.12,52,1,2,merged,1
excalidraw/excalidraw,9295,1,6,0,60.69,122,6,4,merged,2
excalidraw/excalidraw,9293,1,3,3,72.89,454,2,2,merged,3
excalidraw/excalidraw,9288,1,2,2,30.68,55,1,2,merged,1
excalidraw/excalidraw,9285,372,3422,2422,161.6,989,3,3,merged,1
excalidraw/excalidraw,9264,16,48,45,277.16,265,4,2,merged,2
excalidraw/excalidraw,9246,29,1290,1082,291.03,0,3,2,merged,4
excalidraw/excalidraw,9241,4,129,110,109.97,0,3,2,merged,1
excalidraw/excalidraw,9236,2,141,24,19.29,0,2,2,merged,1
excalidraw/excalidraw,9225,10,208,122,7.06,0,3,2,merged,18
excalidraw/excalidraw,9217,18,255,387,184.86,683,2,2,merged,1
excalidraw/excalidraw,9208,3,210,8,4.68,147,2,2,merged,1
excalidraw/excalidraw,9197,1,6,2,20.41,202,2,2,merged,1
excalidraw/excalidraw,9191,5,90,60,312.5,311,8,3,merged,1
excalidraw/excalidraw,9182,58,2813,2867,19.66,737,2,2,merged,2
excalidraw/excalidraw,9169,33,2709,146,1079.75,1101,3,3,merged,2
excalidraw/excalidraw,9163,421,3369,2600,497.52,158,1,2,merged,1
excalidraw/excalidraw,9134,7,126,120,2.36,0,3,2,merged,5
excalidraw/excalidraw,9128,2,9,9,2.16,311,2,2,merged,1
excalidraw/excalidraw,9127,232,3410,2849,400.93,683,7,4,merged,3
excalidraw/excalidraw,9121,19,268,267,17.72,251,3,2,merged,2
excalidraw/excalidraw,9116,1,2,2,2.79,181,1,2,merged,1
excalidraw/excalidraw,9109,1,4,2,119.57,478,5,2,merged,1
excalidraw/excalidraw,9101,3,46,59,1.23,133,2,2,merged,2
excalidraw/excalidraw,9086,3,211,151,32.36,2259,4,2,merged,1
excalidraw/excalidraw,9073,2,52,10,2.83,28,3,2,merged,1
excalidraw/excalidraw,9067,8,165,31,48.52,9,3,2,merged,1
excalidraw/excalidraw,9064,1,9,35,1.21,694,2,2,merged,1
excalidraw/excalidraw,9060,2,46,20,33.68,147,4,2,merged,1
excalidraw/excalidraw,9055,1,1,1,55.51,152,1,2,merged,2
excalidraw/excalidraw,9052,3,29,11,53.34,73,2,2,merged,1
excalidraw/excalidraw,9047,1,8,0,19.91,513,5,2,merged,1
excalidraw/excalidraw,9046,3,121,122,1.47,0,2,2,merged,1
excalidraw/excalidraw,9042,44,2104,1824,797.24,358,4,7,merged,11
excalidraw/excalidraw,9031,12,122,44,199.72,271,4,2,merged,1
excalidraw/excalidraw,9015,45,179,169,22.04,263,2,3,merged,2
excalidraw/excalidraw,9014,2,70,3,178.66,231,2,2,merged,1
excalidraw/excalidraw,9009,6,136,21,368.62,149,9,2,merged,1
excalidraw/excalidraw,9005,9,111,4,4.88,118,2,2,merged,2
excalidraw/excalidraw,9002,1,40,24,319.56,423,2,2,merged,1
excalidraw/excalidraw,8998,2,15,5,346.54,507,2,2,merged,1
excalidraw/excalidraw,8980,2,150,44,398.78,548,3,2,merged,1
excalidraw/excalidraw,8977,5,32,12,4.58,233,2,1,merged,1
excalidraw/excalidraw,8969,1,2,1,57.5,56,3,2,merged,1
excalidraw/excalidraw,8952,33,3270,1704,535.61,4958,4,8,merged,8
excalidraw/excalidraw,8946,2,8,3,300.66,143,2,2,merged,1
excalidraw/excalidraw,8942,9,283,173,327.46,51,3,2,merged,1
excalidraw/excalidraw,8939,1,3,1,8.82,1872,3,2,merged,1
excalidraw/excalidraw,8927,14,247,119,86.37,146,4,3,merged,1
excalidraw/excalidraw,8924,1,5,1,114.27,11,2,2,merged,1
excalidraw/excalidraw,8901,1,17,2,7.46,748,2,2,merged,4
excalidraw/excalidraw,8895,1,1,1,70.57,494,3,3,merged,1
excalidraw/excalidraw,8884,2,81,9,3460.38,2929,4,5,closed,1
excalidraw/excalidraw,8848,6,313,13,509.82,208,2,2,merged,1
excalidraw/excalidraw,8845,3,78,38,372.69,473,2,3,merged,5
excalidraw/excalidraw,8832,8,17,22,1.14,153,2,2,merged,1
excalidraw/excalidraw,8831,1,26,3,626.56,0,2,2,merged,1
excalidraw/excalidraw,8824,1,3,3,10.28,2359,2,1,merged,1
excalidraw/excalidraw,8812,32,1280,216,273.85,498,7,3,merged,1
excalidraw/excalidraw,8791,1,1,1,11.64,11,5,2,merged,2
excalidraw/excalidraw,8784,3,8,1,5.18,110,3,2,merged,1
excalidraw/excalidraw,8770,2,219,210,12.98,1274,3,2,merged,1
excalidraw/excalidraw,8763,1,11,5,381.99,69,2,2,merged,1
excalidraw/excalidraw,8762,2,0,6,382.12,10,2,2,merged,1
excalidraw/excalidraw,8757,2,34,14,408.16,120,2,2,merged,1
excalidraw/excalidraw,8756,1,8,6,4.15,0,2,2,merged,4
excalidraw/excalidraw,8730,13,196,94,6.02,911,3,2,merged,1
excalidraw/excalidraw,8715,11,1213,1039,120.42,456,2,2,merged,1
excalidraw/excalidraw,8714,2,70,2,122.63,418,5,2,merged,1
excalidraw/excalidraw,8709,1,1,1,8.5,12,2,2,merged,2
excalidraw/excalidraw,8701,1,11,0,2.03,507,1,2,closed,2
excalidraw/excalidraw,8699,4,64,14,21.68,0,2,2,merged,1
excalidraw/excalidraw,8693,4,267,205,182.89,836,2,2,merged,1
excalidraw/excalidraw,8649,3,325,8,119.75,702,13,4,merged,3
excalidraw/excalidraw,8641,279,13267,488,148.08,1285,4,2,merged,6
excalidraw/excalidraw,8626,3,136,42,1559.33,176,5,2,closed,8
excalidraw/excalidraw,8624,1,6,3,169.73,247,3,2,merged,1
excalidraw/excalidraw,8613,36,2199,92,316.54,3031,3,3,merged,9
excalidraw/excalidraw,8593,6,77,38,3640.54,178,13,3,merged,3
excalidraw/excalidraw,8581,1,4,4,2740.18,59,16,3,merged,5
excalidraw/excalidraw,8576,1,2,2,18.05,62,2,3,closed,3
excalidraw/excalidraw,8540,18,48,201,19.88,83,3,2,merged,1
excalidraw/excalidraw,8533,5,226,2,2011.89,220,28,4,closed,1
excalidraw/excalidraw,8530,288,3558,917,657.46,3384,7,4,merged,1
excalidraw/excalidraw,8525,3,223,69,2.21,164,4,2,merged,1
excalidraw/excalidraw,8517,4,98,74,153.87,289,2,2,merged,2
excalidraw/excalidraw,8514,6,272,1,1154.98,19,2,2,merged,1
excalidraw/excalidraw,8494,1,1,1,21.6,98,1,2,merged,1
excalidraw/excalidraw,8492,1,1,0,30.38,532,4,2,merged,1
excalidraw/excalidraw,8491,8,164,98,17.71,257,5,3,merged,3
excalidraw/excalidraw,8490,1,4,3,9.28,118,4,2,merged,1
excalidraw/excalidraw,8481,1,1,1,89.06,12,2,2,merged,1
excalidraw/excalidraw,8474,2,15,5,146.41,16,4,2,merged,3
excalidraw/excalidraw,8471,1,13,9,62.64,2539,2,2,merged,1
excalidraw/excalidraw,8459,6,903,398,76.83,985,2,2,merged,1
excalidraw/excalidraw,8458,1,41,22,59.63,2796,2,1,merged,1
excalidraw/excalidraw,8457,2,0,4,11.53,0,2,2,merged,1
excalidraw/excalidraw,8456,2,2,2,5.59,15,7,2,merged,2
excalidraw/excalidraw,8454,1,1,1,14.74,60,1,2,merged,1
excalidraw/excalidraw,8452,1,6,8,3.09,29,3,2,merged,1
excalidraw/excalidraw,8450,1,3,3,50.18,2432,2,1,merged,1
excalidraw/excalidraw,8448,2,55,13,427.92,13,2,2,merged,1
excalidraw/excalidraw,8440,5,56,34,473.68,74,2,2,merged,1
microsoft/terminal,18841,2,20,5,5.19,71,0,2,merged,1
microsoft/terminal,18840,3,14,24,5.37,113,2,3,merged,2
microsoft/terminal,18833,6,45,41,4.55,160,2,3,merged,3
microsoft/terminal,18830,1,142,15,19.26,437,2,3,merged,2
microsoft/terminal,18826,5,91,3,16.75,447,8,4,merged,2
microsoft/terminal,18816,16,172,325,115.77,1829,1,2,merged,7
microsoft/terminal,18813,11,82,2,166.8,1300,2,3,closed,6
microsoft/terminal,18807,17,101,19,47.19,0,0,2,merged,1
microsoft/terminal,18798,4,4,13,6.05,1131,0,3,merged,2
microsoft/terminal,18797,1,30,9,3.9,330,2,3,merged,6
microsoft/terminal,18796,2,52,13,2.8,158,0,2,merged,1
microsoft/terminal,18781,1,13,4,99.15,196,0,2,merged,1
microsoft/terminal,18780,1,1,0,98.09,268,2,3,merged,2
microsoft/terminal,18775,1,16,2,31.67,548,2,3,merged,2
microsoft/terminal,18767,9,216,8,49.7,1209,2,3,merged,12
microsoft/terminal,18759,17,65,4,262.94,975,5,3,merged,2
microsoft/terminal,18729,5,81,2,3.09,228,0,2,merged,1
microsoft/terminal,18707,2,2,1,1.98,605,1,2,merged,1
microsoft/terminal,18684,6,21,28,48.95,344,2,3,merged,1
microsoft/terminal,18683,1,0,1,24.78,237,1,2,merged,1
microsoft/terminal,18681,2,17,6,6.18,286,0,3,merged,2
microsoft/terminal,18678,1,0,1,24.13,204,0,3,closed,2
microsoft/terminal,18676,5,20,36,32.62,415,0,3,merged,4
microsoft/terminal,18657,2,2,2,113.44,576,4,2,closed,1
microsoft/terminal,18645,5,143,0,482.18,863,3,5,merged,11
microsoft/terminal,18636,2,42,17,32.18,912,0,3,merged,3
microsoft/terminal,18635,2,24,26,31.38,295,0,3,merged,4
microsoft/terminal,18633,31,663,309,1365.4,1298,4,3,merged,4
microsoft/terminal,18632,15,253,485,390.56,683,2,2,merged,13
microsoft/terminal,18629,5,19,20,3.83,203,0,3,merged,4
microsoft/terminal,18628,3,17,11,3.9,669,0,3,merged,2
microsoft/terminal,18627,5,53,88,27.28,299,0,3,merged,7
microsoft/terminal,18623,2,39,11,50.73,124,2,3,merged,7
microsoft/terminal,18622,1,6,0,2.12,211,2,3,merged,2
microsoft/terminal,18621,1,6,0,2.62,175,0,3,merged,4
microsoft/terminal,18620,4,31,4,3.32,278,1,4,merged,4
microsoft/terminal,18613,1,1,1,53.18,331,0,2,closed,1
microsoft/terminal,18609,13,104,0,19.89,0,0,2,merged,1
microsoft/terminal,18606,1,2,2,25.27,131,0,3,merged,2
microsoft/terminal,18602,1,2,2,160.97,719,0,3,merged,3
microsoft/terminal,18588,3,105,126,76.24,813,0,3,merged,2
microsoft/terminal,18586,1,0,1,60.53,129,2,4,merged,3
microsoft/terminal,18569,2,3,3,141.04,0,0,3,merged,2
microsoft/terminal,18563,2,24,0,205.96,503,5,4,merged,3
microsoft/terminal,18551,1,26,18,245.92,331,0,2,closed,1
microsoft/terminal,18530,16,170,95,318.44,1691,6,4,merged,5
microsoft/terminal,18527,1,2,5,126.99,42,3,3,merged,2
microsoft/terminal,18518,2,86,0,884.89,1836,16,4,merged,9
microsoft/terminal,18507,13,52,52,69.62,0,0,3,merged,2
microsoft/terminal,18502,1,23,0,1.21,377,2,4,merged,2
microsoft/terminal,18495,2,4,0,47.17,938,6,3,merged,2
microsoft/terminal,18484,13,104,0,88.63,0,0,2,merged,1
microsoft/terminal,18483,1,1,1,89.4,905,2,3,merged,2
microsoft/terminal,18476,3,59,38,137.72,425,0,3,merged,7
microsoft/terminal,18468,1,1,1,1.95,263,0,3,merged,2
microsoft/terminal,18462,3,23,2,1888.72,385,8,6,merged,11
microsoft/terminal,18456,13,52,0,163.13,0,0,3,merged,3
microsoft/terminal,18452,13,55,3,26.18,0,0,3,merged,2
microsoft/terminal,18451,4,5,4,1320.87,1299,0,5,merged,9
microsoft/terminal,18449,14,38,7,49.58,222,4,4,merged,7
microsoft/terminal,18445,5,65,63,6.9,899,0,3,merged,8
microsoft/terminal,18444,2,11,9,7.94,224,0,3,merged,3
microsoft/terminal,18434,7,1,9,189.76,459,0,3,merged,2
microsoft/terminal,18431,1,1,1,3.6,807,0,3,merged,5
microsoft/terminal,18424,1,20,0,174.77,502,1,3,merged,2
microsoft/terminal,18418,17,156,11,295.42,2394,0,3,merged,5
microsoft/terminal,18411,3,6,0,1.16,60,1,3,merged,2
microsoft/terminal,18388,1,1,1,608.84,191,2,2,merged,2
microsoft/terminal,18387,2,8,8,84.4,505,2,3,merged,3
microsoft/terminal,18386,1,0,3,95.42,480,0,4,merged,3
microsoft/terminal,18376,1,9,3,205.29,1323,1,2,closed,1
microsoft/terminal,18363,2,69,0,2740.65,1324,17,3,merged,4
microsoft/terminal,18347,1,82,17,1583.61,1078,0,4,merged,9
microsoft/terminal,18345,4,49,29,410.89,600,0,4,merged,4
microsoft/terminal,18342,1,220,145,2996.55,270,4,4,merged,4
microsoft/terminal,18334,9,16,10,498.01,173,0,4,merged,20
microsoft/terminal,18328,1,42,31,625.07,44,1,2,merged,1
microsoft/terminal,18326,3,42,18,1085.59,672,1,3,merged,2
microsoft/terminal,18323,13,1963,0,591.29,0,0,4,merged,4
microsoft/terminal,18322,1,2,1,20.48,13,1,4,merged,3
microsoft/terminal,18315,1,1,1,6.81,814,0,3,merged,2
microsoft/terminal,18306,1,3,1,17.47,364,2,4,merged,3
microsoft/terminal,18300,8,110,219,1084.38,1098,3,3,merged,11
microsoft/terminal,18292,10,60,0,114.26,0,0,3,merged,2
microsoft/terminal,18291,3,9,13,118.68,397,2,3,closed,4
microsoft/terminal,18287,1,2,2,17.64,281,0,3,merged,2
microsoft/terminal,18285,3,822,867,25.28,602,0,3,merged,3
microsoft/terminal,18282,16,2280,26,63.45,0,0,3,merged,2
microsoft/terminal,18277,1,9,0,50.29,40,0,3,merged,2
microsoft/terminal,18276,2,108,44,50.93,216,0,4,merged,3
microsoft/terminal,18268,4,90,40,958.4,3625,2,3,merged,11
microsoft/terminal,18261,61,695,368,139.31,1391,3,3,merged,18
microsoft/terminal,18258,1,1,10,109.68,470,1,3,merged,2
microsoft/terminal,18252,7,8,7,164.42,495,3,3,merged,2
microsoft/terminal,18248,2,15,3,19.94,219,1,4,merged,4
microsoft/terminal,18243,1,1,1,30.42,108,1,3,merged,2
microsoft/terminal,18240,1,2,5,69.36,141,4,3,closed,1
microsoft/terminal,18239,1,3,0,2.21,374,0,3,merged,2
microsoft/terminal,18235,2,26,21,94.65,248,3,3,merged,6
microsoft/terminal,18233,2,35,22,102.34,570,1,3,merged,4
microsoft/terminal,18229,2,3,3,116.69,183,3,3,merged,2
microsoft/terminal,18228,8,51,150,308.51,989,0,3,merged,6
microsoft/terminal,18221,6,23,19,142.14,40,0,4,merged,9
microsoft/terminal,18220,9,92,153,141.6,404,1,3,merged,8
microsoft/terminal,18215,164,1769,12249,573.1,1342,6,3,merged,37
microsoft/terminal,18208,13,523,3,88.54,0,0,3,merged,2
microsoft/terminal,18207,2,2,2,94.41,0,4,4,merged,3
microsoft/terminal,18206,7,9,5,69.43,714,1,2,merged,2
microsoft/terminal,18205,1,2,1,64.6,99,1,2,merged,1
microsoft/terminal,18201,2,46,36,119.23,368,6,4,closed,1
microsoft/terminal,18195,22,150,68,44.43,695,8,5,merged,6
microsoft/terminal,18188,15,228,4,46.12,781,2,3,merged,8
microsoft/terminal,18183,2,8,0,28.39,0,0,4,merged,5
microsoft/terminal,18181,1,1,1,16.3,77,0,3,merged,3
microsoft/terminal,18179,2,9,3,86.36,204,7,6,merged,2
microsoft/terminal,18171,21,133,13,1974.37,1274,13,4,merged,7
microsoft/terminal,18135,13,120,3,116.33,0,0,5,merged,4
microsoft/terminal,18133,1,2,2,2.02,51,0,3,merged,2
microsoft/terminal,18130,3,9,3,18.9,243,1,4,merged,3
microsoft/terminal,18121,11,92,10,16.41,134,2,3,merged,4
angular/angular,61019,1,4,8,2.76,849,2,3,closed,1
angular/angular,61015,7,985,932,6.81,688,2,3,closed,1
angular/angular,61011,1,1,1,27.09,891,3,4,closed,2
angular/angular,61008,1,42,47,56.24,313,2,4,closed,2
angular/angular,61000,1,3,0,5.9,795,2,3,closed,1
angular/angular,60999,13,92,111,81.7,154,3,4,closed,2
angular/angular,60998,15,80,80,18.54,1737,3,3,closed,1
angular/angular,60994,1,1,2,3.56,0,1,3,closed,1
angular/angular,60993,2,0,22,24.89,391,9,6,closed,4
angular/angular,60991,2,18,11,2.52,199,2,3,closed,2
angular/angular,60979,1,2,2,49.41,220,2,3,closed,1
angular/angular,60978,15,139,139,1.43,1479,1,2,closed,1
angular/angular,60977,22,980,186,29.97,1241,1,5,closed,5
angular/angular,60973,17,213,57,29.06,557,3,5,closed,6
angular/angular,60972,2,271,103,3.07,1258,1,3,closed,1
angular/angular,60971,1,1,1,30.46,587,1,3,closed,2
angular/angular,60970,1,0,2,6.81,940,1,6,closed,3
angular/angular,60963,2,3,3,10.53,0,1,3,closed,1
angular/angular,60961,4,69,49,147.71,129,3,3,closed,6
angular/angular,60960,15,70,70,4.21,785,1,3,closed,1
angular/angular,60959,6,84,61,17.51,364,1,5,closed,9
angular/angular,60956,1,2,0,1.47,81,2,2,closed,1
angular/angular,60954,0,0,0,24.8,621,1,2,closed,2
angular/angular,60952,16,541,119,21.76,1023,1,4,closed,4
angular/angular,60951,2,5,2,22.22,155,1,4,closed,3
angular/angular,60945,2,2,10,45.98,188,7,7,closed,2
angular/angular,60944,1,13,2,46.11,207,2,5,closed,7
angular/angular,60942,7,1079,841,28.42,688,3,4,closed,2
angular/angular,60938,1,50,10,39.75,0,2,3,closed,1
angular/angular,60934,2,30,14,82.32,149,2,3,closed,2
angular/angular,60933,1,1,1,60.26,0,2,3,closed,1
angular/angular,60932,1,4,2,61.27,0,2,3,closed,1
angular/angular,60931,1,3,4,61.47,0,1,3,closed,1
angular/angular,60930,1,10,2,61.74,42,3,4,closed,1
angular/angular,60929,188,0,2030,62.89,50,1,3,closed,1
angular/angular,60928,2,23,1,62.02,254,2,3,closed,2
angular/angular,60927,6,148,50,213.63,117,3,3,closed,3
angular/angular,60926,13,83,8,83.61,168,2,4,closed,9
angular/angular,60919,10,188,261,117.57,0,2,3,closed,2
angular/angular,60916,2,42,8,87.76,1099,1,3,closed,3
angular/angular,60915,3,9,3,88.24,90,1,4,closed,3
angular/angular,60914,15,70,70,90.76,785,1,3,closed,1
angular/angular,60910,2,9,18,105.76,712,3,4,closed,3
angular/angular,60906,12,155,293,165.38,577,2,5,closed,4
angular/angular,60904,1,1,1,14.05,52,2,3,closed,1
angular/angular,60902,2,2,2,15.71,650,7,4,closed,1
angular/angular,60901,17,190,115,29.03,1281,8,4,closed,2
angular/angular,60897,2,241,90,39.07,1258,1,2,closed,1
angular/angular,60893,2,3,3,13.28,0,1,3,closed,1
angular/angular,60891,2,10,10,1.96,1720,1,3,closed,1
angular/angular,60889,1,0,1,1.08,111,1,3,closed,1
angular/angular,60888,3,0,5,1.38,124,1,4,closed,4
angular/angular,60887,3,47,1,141.53,1171,5,4,closed,1
angular/angular,60884,1,2,3,6.62,57,1,3,closed,1
angular/angular,60883,2,38,28,6.35,162,1,3,closed,1
angular/angular,60882,1,3,3,7.55,605,1,4,closed,1
angular/angular,60879,2,33,27,8.86,126,3,4,closed,1
angular/angular,60877,15,70,70,14.34,785,1,4,closed,2
angular/angular,60872,6,39,5,7.41,161,1,4,closed,3
angular/angular,60869,3,6,6,8.01,1643,1,3,closed,1
angular/angular,60867,7,0,14,1.32,65,1,3,closed,1
angular/angular,60866,7,197,0,26.61,154,5,5,closed,5
angular/angular,60865,1,3,1,4.85,26,1,3,closed,1
angular/angular,60863,5,660,41,219.35,1869,4,5,closed,7
angular/angular,60862,1,1,1,31.33,850,5,5,closed,1
angular/angular,60857,4,87,0,20.23,37,1,4,closed,2
angular/angular,60855,1,1,1,24.61,882,1,3,closed,1
angular/angular,60854,1,3,3,24.82,57,1,3,closed,1
angular/angular,60848,1,42,0,98.02,223,2,3,closed,3
angular/angular,60847,15,70,70,73.51,785,1,4,closed,1
angular/angular,60841,1,1,0,6.46,751,0,2,closed,1
angular/angular,60835,15,69,68,20.14,785,1,4,closed,1
angular/angular,60829,83,172,178,2.38,23,2,3,closed,1
angular/angular,60827,27,67,74,2.58,1057,1,3,closed,1
angular/angular,60825,14,38,83,4.58,875,2,4,closed,10
angular/angular,60822,4,36,27,8.08,361,2,4,closed,8
angular/angular,60816,1,2,0,145.87,171,3,3,closed,1
angular/angular,60811,15,332,175,20.34,2387,2,4,closed,3
angular/angular,60809,1,227,805,303.06,30,4,9,closed,11
angular/angular,60807,2,3,3,3.22,0,1,2,closed,1
angular/angular,60803,3,11,30,1.63,37,2,3,closed,1
angular/angular,60802,2,27,2,8.15,1248,4,4,closed,3
angular/angular,60797,2,41,3,11.57,308,1,4,closed,2
angular/angular,60796,1,3,1,49.93,713,2,2,closed,2
angular/angular,60794,12,43,50,326.45,675,4,4,closed,1
angular/angular,60793,4,23,129,1.74,83,1,2,closed,1
angular/angular,60792,2,4,4,63.86,55,1,3,closed,1
angular/angular,60790,1,2,0,2.49,43,1,2,closed,1
angular/angular,60789,4,23,2,141.6,0,1,5,closed,3
angular/angular,60788,2,23,3,1.43,34,1,3,closed,1
angular/angular,60787,1,2,2,26.23,1175,4,3,closed,1
angular/angular,60782,2,10,10,18.07,911,2,3,closed,2
angular/angular,60781,2,9,2,12.04,660,1,3,closed,1
angular/angular,60780,1,1,1,18.27,1284,1,2,closed,1
angular/angular,60778,56,304,588,95.6,382,1,5,closed,5
angular/angular,60777,15,70,70,26.98,785,1,3,closed,1
angular/angular,60776,10,393,496,27.53,83,3,4,closed,2
angular/angular,60775,2,41,1,22.47,34,1,4,closed,2
angular/angular,60774,6,58,25,2.81,647,2,4,closed,1
angular/angular,60773,1,0,10,22.94,35,2,3,closed,1
angular/angular,60765,8,1429,1645,175.66,688,3,4,closed,1
angular/angular,60764,1,1,1,18.64,526,1,3,closed,1
angular/angular,60763,2,136,0,49.54,774,1,4,closed,13
angular/angular,60760,10,4,30,58.04,127,1,3,closed,1
angular/angular,60756,1,1,1,47.47,806,1,3,closed,1
angular/angular,60754,2,17,18,425.72,1241,5,7,closed,17
angular/angular,60753,5,14,8,71.11,923,1,3,closed,2
angular/angular,60750,2,31,1,73.76,34,1,3,closed,1
angular/angular,60748,34,80,90,447.83,579,7,7,closed,4
angular/angular,60747,15,70,69,72.34,785,1,3,closed,1
angular/angular,60745,2,12,10,3.23,909,2,3,closed,1
angular/angular,60744,2,17,4,242.0,1104,1,5,closed,6
angular/angular,60743,15,70,70,5.68,785,1,3,closed,1
angular/angular,60741,2,0,4,7.69,46,4,5,closed,2
angular/angular,60739,2,13,12,10.56,84,1,3,closed,1
angular/angular,60738,2,5,2,297.57,1106,4,4,closed,2
angular/angular,60737,1,3,3,90.93,605,1,3,closed,1
angular/angular,60736,5,10,21,187.72,271,1,5,closed,3
angular/angular,60734,1,167,166,16.76,0,0,2,merged,2
angular/angular,60732,6,37,102,2.12,0,0,2,merged,2
godotengine/godot,105886,1,1,1,1.81,25,1,3,merged,2
godotengine/godot,105883,1,4,1,3.44,137,1,3,merged,1
godotengine/godot,105874,2,27,11,7.66,13,2,4,merged,1
godotengine/godot,105870,1,12,12,4.86,13,1,3,merged,1
godotengine/godot,105865,4,13,11,1.72,504,2,4,merged,2
godotengine/godot,105864,4,43,45,5.85,415,12,5,merged,2
godotengine/godot,105861,2,14,4,7.57,13,1,4,merged,1
godotengine/godot,105860,2,21,7,7.99,222,3,5,merged,4
godotengine/godot,105859,1,3,3,4.7,66,4,3,merged,1
godotengine/godot,105858,1,1,0,6.64,12,1,3,merged,1
godotengine/godot,105857,1,12,4,6.74,208,1,3,merged,1
godotengine/godot,105855,1,1,1,10.07,22,1,4,merged,2
godotengine/godot,105846,3,55,55,16.93,76,2,5,merged,2
godotengine/godot,105844,1,1,0,17.13,85,1,3,merged,1
godotengine/godot,105842,1,0,2,3.68,196,2,4,merged,1
godotengine/godot,105837,2,2,2,21.91,521,1,3,merged,1
godotengine/godot,105820,3,45,15,24.2,549,7,5,closed,1
godotengine/godot,105817,1,1,1,15.95,212,1,3,merged,1
godotengine/godot,105815,3,105,51,39.94,3195,1,4,merged,4
godotengine/godot,105811,1,3,1,22.45,557,8,4,merged,3
godotengine/godot,105804,2,18,0,27.91,525,1,3,merged,1
godotengine/godot,105799,14,67,77,30.68,537,0,2,merged,1
godotengine/godot,105798,1,3,0,45.74,394,3,4,merged,2
godotengine/godot,105797,1,5,0,31.25,45,1,2,merged,1
godotengine/godot,105789,3,8,10,37.92,29,1,4,merged,1
